id,user_id,opp_id,user_strat,opp_strat,complete,seen_bit,created_at,updated_at,stage_id,user_time_left,opp_time_left,user_history,opp_history,fb_friend,same_parity,mutual_friends
11688,26,68,t,t,t,f,3.132359988,4.4284389,3,11,20,60,0,t,t,97
11735,193,143,,t,f,f,3.136412963,3.13641331,5,,,,,,,
9093,43,331,t,t,t,f,2.945446481,8.581494213,5,174,121,0,100,f,t,0
9055,247,95,f,f,t,t,2.913965081,7.030035984,5,185,188,0,60,f,t,0
9092,27,331,t,t,t,f,2.945336875,7.378434016,6,122,123,0,0,f,t,0
9220,261,244,f,f,t,t,3.040214086,8.52221581,6,229,100,0,0,t,f,187
9096,2,22,f,f,t,t,2.947676424,10.26656174,2,152,250,0,20,t,t,42
9098,74,22,t,f,t,t,2.948964282,10.2669887,4,23,151,0,20,t,t,70
11706,95,101,t,f,t,t,3.13423603,3.134336285,5,16,233,100,0,t,t,126
11710,101,95,f,t,t,t,3.13471956,3.135036447,5,261,187,0,100,t,t,126
11737,179,143,,t,f,f,3.136449271,3.136449456,5,,,,,,,
11712,95,101,t,f,t,t,3.134873345,3.13524316,5,145,275,100,0,t,t,126
11716,95,101,t,f,t,t,3.135152442,3.135477465,5,103,289,100,0,t,t,126
11746,30,143,,t,f,f,3.137244363,3.137244734,5,,,,,,,
11747,125,143,,f,f,f,3.137414491,3.137414688,6,,,,,,,
11749,271,143,,f,f,f,3.137496319,3.137496493,6,,,,,,,
11755,135,143,,f,f,f,3.137793634,3.137794502,6,,,,,,,
11757,230,143,,f,f,f,3.137882685,3.137883287,6,,,,,,,
11764,35,143,,t,f,f,3.138370451,3.138370637,2,,,,,,,
11767,208,143,,f,f,f,3.138560613,3.138560822,3,,,,,,,
11768,87,143,,f,f,f,3.138597106,3.138597292,3,,,,,,,
11772,316,143,,f,f,f,3.139036262,3.139036505,4,,,,,,,
11790,318,143,,f,f,f,3.139730509,3.139730787,4,,,,,,,
11795,126,143,,f,f,f,3.139938148,3.139938333,4,,,,,,,
11799,319,143,,f,f,f,3.1400811,3.140081273,4,,,,,,,
11804,67,143,,f,f,f,3.140261562,3.140261748,4,,,,,,,
11819,334,68,,t,f,f,3.14067037,3.140670648,5,,,,,,,
11814,382,382,f,t,t,t,3.140543067,3.140682512,1,,,,,f,t,
11821,77,363,,f,f,f,3.14072463,3.140724861,6,,,,,,,
11826,173,363,,f,f,f,3.140963738,3.140964062,6,,,,,,,
11828,178,381,,f,f,f,3.141063924,3.141064259,2,,,,,,,
11829,45,363,,f,f,f,3.141116042,3.141116273,6,,,,,,,
11836,60,381,,f,f,f,3.141535822,3.141535984,2,,,,,,,
11845,31,143,,f,f,f,3.142318681,3.142318866,4,,,,,,,
11847,330,143,,f,f,f,3.142356956,3.142357164,4,,,,,,,
11856,274,143,,f,f,f,3.142581181,3.14258228,4,,,,,,,
11860,387,387,f,t,f,f,3.142674329,3.142674329,1,,,,,,,
6838,101,231,t,f,t,t,2.805947465,3.203758519,3,205,118,100,0,f,t,0
7123,382,231,t,f,t,t,2.806015741,3.203759005,3,250,55,0,0,f,f,0
6378,143,231,t,f,t,t,2.805795127,3.206067928,4,228,119,100,0,f,t,0
6614,376,231,t,f,t,t,2.805896238,3.206068009,4,237,87,0,0,f,f,25
9159,2,2,f,t,t,t,2.995202535,3.223558542,1,,,,,f,t,
9121,338,338,f,f,f,f,2.964159144,2.964159144,1,,,,,,,
9120,336,336,t,f,t,t,2.96406816,2.96434081,1,,,,,f,t,
9127,339,339,t,f,t,t,2.972122083,2.972157882,1,,,,,f,t,
2836,209,111,t,f,t,t,2.556078264,2.972995417,2,238,151,100,0,f,t,1
2770,86,111,f,f,t,t,2.53261985,2.972995729,2,188,154,0,0,f,f,2
9137,340,340,t,f,t,t,2.977075405,2.977115579,1,,,,,f,t,
9147,342,342,f,f,t,t,2.983122824,2.983276331,1,,,,,f,t,
9148,342,342,f,t,t,t,2.983336991,2.983400509,1,,,,,f,t,
9149,342,342,t,t,t,t,2.983464387,2.983514572,1,,,,,f,t,
9151,342,342,f,t,t,t,2.984156146,2.984233553,1,,,,,f,t,
9035,272,95,t,t,t,t,2.907454722,2.985512523,5,200,28,100,0,f,f,0
9164,345,345,f,f,t,t,3.003613785,3.005020556,1,,,,,f,t,
9165,345,345,f,f,f,f,3.005082014,3.005082014,1,,,,,,,
9168,296,296,f,f,t,t,3.008932106,3.009123414,1,,,,,f,t,
9172,296,296,f,f,t,t,3.013082859,3.013257083,1,,,,,f,t,
9181,346,346,f,f,f,f,3.030270336,3.030270336,1,,,,,,,
7739,2,68,f,f,t,t,2.806776991,3.127271192,3,148,132,0,0,t,t,55
9186,310,346,,f,f,f,3.030693924,3.030694097,6,,,,,,,
9192,99,99,f,f,t,t,3.031979051,3.033668646,1,,,,,f,t,
9196,99,99,f,f,t,t,3.033730903,3.033768113,1,,,,,f,t,
9199,347,347,t,t,t,t,3.033858333,3.033908079,1,,,,,f,t,
11753,231,143,t,f,t,t,3.137711632,3.496380312,6,256,128,20,0,f,t,0
9206,125,347,,f,f,f,3.034523877,3.034524109,2,,,,,,,
9214,349,349,f,f,t,t,3.035912662,3.037132546,1,,,,,f,t,
13806,407,257,,f,f,f,3.262881632,3.262882488,2,,,,,,,
9218,313,244,,f,f,f,3.039695949,3.039696759,5,,,,,,,
3681,143,228,f,f,t,f,2.664599618,3.132854363,6,176,208,0,0,f,f,1
9222,345,244,,f,f,f,3.040605949,3.040606134,6,,,,,,,
9231,31,349,,f,f,f,3.043096308,3.043096562,2,,,,,,,
2469,36,110,f,f,t,t,2.483433403,3.051891123,4,200,197,0,0,f,t,0
9242,229,229,f,t,f,f,3.055588785,3.055588785,1,,,,,,,
7034,296,231,t,f,t,t,2.805996678,3.086907662,3,246,-7,0,0,f,f,0
7087,347,231,f,f,t,t,2.806008032,3.086907755,3,246,-119,0,0,f,t,1
7088,350,231,f,f,t,t,2.806008438,3.086907847,3,246,-166,0,0,f,f,0
4381,296,231,t,f,t,t,2.729120856,3.087239873,6,203,0,0,0,f,f,0
4436,350,231,f,f,t,t,2.729130544,3.087239965,6,219,-232,0,0,f,f,0
6079,342,231,f,f,t,t,2.805710671,3.08816272,5,232,94,0,0,f,f,0
5774,36,231,f,f,t,t,2.805657431,3.088162928,5,172,-54,0,0,f,f,0
6086,347,231,f,f,t,t,2.805712269,3.088163044,5,219,-144,0,0,f,t,1
5734,110,68,t,f,t,t,2.80536985,3.11854331,5,38,100,100,0,f,t,3
5115,390,231,f,f,t,t,2.803877477,3.449215775,2,250,-13,0,0,f,f,0
11691,95,101,t,f,t,t,3.132713576,3.133421516,5,142,191,80,0,t,t,126
11762,99,143,f,t,t,t,3.138280995,3.49552,2,144,116,20,80,f,t,0
11797,286,143,f,f,t,t,3.140003032,3.934195058,4,234,42,0,0,f,f,1
11893,134,108,f,t,t,t,3.144387407,3.835520764,4,168,26,0,100,f,t,0
11701,101,95,f,t,t,t,3.133764144,3.134241505,5,219,58,0,100,t,t,126
15981,118,99,f,f,t,t,3.338581933,3.897296644,2,246,104,0,0,t,f,54
11704,101,95,f,t,t,t,3.133975,3.13437963,5,226,37,0,100,t,t,126
11786,86,143,f,f,t,t,3.139541979,3.934194884,4,123,67,0,0,f,f,0
11713,101,95,f,t,t,t,3.135000845,3.135289155,5,268,166,0,100,t,t,126
11717,101,95,f,t,t,t,3.135220162,3.135289398,5,282,124,0,100,t,t,126
11721,162,101,,t,f,f,3.135454525,3.135454815,5,,,,,,,
11740,103,143,,t,f,f,3.136625046,3.136625243,5,,,,,,,
11758,174,143,,f,f,f,3.137947824,3.137948229,6,,,,,,,
11760,333,143,,f,f,f,3.138193067,3.138193403,2,,,,,,,
11766,315,143,,f,f,f,3.13852772,3.138528032,3,,,,,,,
11771,233,143,,f,f,f,3.138726192,3.138726505,3,,,,,,,
11779,130,380,,f,f,f,3.139275718,3.139275926,2,,,,,,,
11792,139,143,,f,f,f,3.13981625,3.139816424,4,,,,,,,
11793,370,143,,f,f,f,3.139851782,3.139851979,4,,,,,,,
11803,326,143,,f,f,f,3.140210486,3.14021066,4,,,,,,,
11806,255,143,,f,f,f,3.140319803,3.140320012,4,,,,,,,
11800,382,382,f,t,t,t,3.140107731,3.140344549,1,,,,,f,t,
11822,382,382,f,f,f,f,3.140746574,3.140746574,1,,,,,,,
11824,195,363,,f,f,f,3.140845093,3.140845255,6,,,,,,,
11844,386,386,f,f,f,f,3.14215794,3.14215794,1,,,,,,,
11852,387,387,f,t,t,t,3.142472269,3.14261169,1,,,,,f,t,
11843,388,388,f,t,t,t,3.142127928,3.143182083,1,,,,,f,t,
11879,301,143,,f,f,f,3.143522477,3.143522639,4,,,,,,,
11896,28,108,,t,f,f,3.144708808,3.144708981,6,,,,,,,
11897,284,143,,t,f,f,3.144730208,3.144730417,5,,,,,,,
11899,327,143,,t,f,f,3.144776748,3.14477691,5,,,,,,,
11901,305,143,,t,f,f,3.144819236,3.14481941,5,,,,,,,
11906,340,143,,t,f,f,3.144998356,3.144998542,5,,,,,,,
11868,389,389,f,t,t,t,3.143002465,3.145246343,1,,,,,f,t,
11914,389,389,f,f,f,f,3.145620532,3.145620532,1,,,,,,,
11911,391,391,f,t,t,t,3.145579201,3.147978287,1,,,,,f,t,
11951,325,355,,t,f,f,3.150209664,3.150210046,2,,,,,,,
11952,216,391,,f,f,f,3.150336644,3.150337083,2,,,,,,,
4616,110,5,t,t,t,t,2.736173877,3.150655104,6,215,223,100,40,f,f,1
2933,148,5,t,f,t,t,2.601867303,3.150655231,6,197,219,0,40,f,f,0
4228,143,231,f,f,t,t,2.729093264,3.204132315,6,163,106,0,0,f,t,0
4458,376,231,f,f,t,t,2.729134919,3.204132396,6,203,93,0,0,f,f,25
5235,5,231,t,f,t,t,2.804123623,3.204132465,6,173,-53,40,0,f,t,25
4299,212,231,t,f,t,t,2.729106933,3.204132535,6,178,-48,0,0,f,f,0
6596,350,231,f,f,t,t,2.805891447,3.206068183,4,239,-173,0,0,f,f,0
9122,336,336,f,f,t,t,2.964403009,2.964525706,1,,,,,f,t,
9124,339,339,f,f,t,t,2.970929317,2.971094803,1,,,,,f,t,
9126,339,339,f,f,t,t,2.971724965,2.972060162,1,,,,,f,t,
9128,339,339,t,t,t,t,2.972218947,2.972258877,1,,,,,f,t,
11703,101,101,f,t,f,f,3.133784861,3.133784861,1,,,,,,,
9132,223,111,,t,f,f,2.975908843,2.975908993,5,,,,,,,
11707,258,258,f,t,f,f,3.134418032,3.134418032,1,,,,,,,
9133,121,111,,t,f,f,2.976090127,2.976090312,6,,,,,,,
9131,340,340,f,f,t,t,2.975074734,2.976250451,1,,,,,f,t,
9135,340,340,f,f,t,t,2.976493565,2.97672669,1,,,,,f,t,
9138,340,340,f,t,t,t,2.977175995,2.977220833,1,,,,,f,t,
9155,226,95,,t,f,f,2.986116516,2.986116667,6,,,,,,,
11725,101,95,f,t,t,t,3.135706748,3.288188287,5,317,19,0,100,t,t,126
9160,344,344,t,f,t,t,2.999718449,2.999913438,1,,,,,f,t,
11708,101,95,f,t,t,t,3.134477118,3.134758183,5,247,229,0,100,t,t,126
9166,57,345,,f,f,f,3.007439699,3.007439907,3,,,,,,,
9171,296,296,f,f,t,t,3.012516053,3.012948287,1,,,,,f,t,
11841,301,381,,f,f,f,3.141990532,3.141990683,2,,,,,,,
11711,95,101,t,f,t,t,3.134773889,3.134891759,5,208,254,100,0,t,t,126
9188,314,346,,f,f,f,3.030888032,3.030888148,2,,,,,,,
9174,323,115,t,t,t,t,3.016210486,3.390555486,6,179,144,0,100,f,t,0
9204,99,99,f,f,t,t,3.034293738,3.034345868,1,,,,,f,t,
9205,99,99,f,t,t,t,3.034407535,3.03446625,1,,,,,f,t,
9208,298,347,,f,f,f,3.034691863,3.034691991,2,,,,,,,
11833,384,384,f,t,t,t,3.141373553,3.142261551,1,,,,,f,t,
9201,347,347,f,t,t,t,3.033969444,3.035553762,1,,,,,f,t,
11723,101,95,f,t,t,t,3.135518113,3.135569977,5,303,61,0,100,t,t,126
9217,333,332,,f,f,f,3.039135405,3.039135544,2,,,,,,,
4799,69,231,f,f,t,t,2.803814722,3.449215903,2,183,46,0,0,f,t,1
9219,313,244,,f,f,f,3.039844653,3.039844792,6,,,,,,,
9216,350,350,f,f,t,t,3.039029977,3.040742141,1,,,,,f,t,
9209,273,237,t,t,t,f,3.035346262,3.041586586,2,237,133,0,100,f,t,0
9225,345,244,,f,f,f,3.0423511,3.042351262,5,,,,,,,
5073,346,231,f,f,t,t,2.803867813,3.449216088,2,250,-80,0,0,f,f,0
9226,313,244,,f,f,f,3.042563819,3.042563947,3,,,,,,,
9215,349,349,t,t,t,t,3.037195926,3.042571979,1,,,,,f,t,
9240,352,352,f,t,f,f,3.047998287,3.047998287,1,,,,,,,
4071,229,231,f,f,t,t,2.726003854,3.087240081,6,257,-265,0,0,f,t,11
9123,336,336,f,f,t,t,2.964588322,4.16062485,1,,,,,f,t,
9180,21,2,f,t,t,t,3.026979711,3.103601215,5,237,6,40,60,t,f,42
11732,129,143,,t,f,f,3.136270185,3.136270694,5,,,,,,,
9241,350,350,f,f,t,t,3.048064815,4.825004618,1,,,,,f,t,
11738,251,143,,t,f,f,3.136508588,3.13650875,5,,,,,,,
11751,121,143,,f,f,f,3.137633194,3.137633391,6,,,,,,,
9236,351,351,t,f,t,t,3.045142488,5.102869201,1,,,,,f,t,
11752,341,143,,f,f,f,3.137674074,3.137674329,6,,,,,,,
11774,269,143,,f,f,f,3.139128854,3.13912897,4,,,,,,,
11778,89,143,,f,f,f,3.139265799,3.139266053,4,,,,,,,
11787,208,143,,f,f,f,3.139586447,3.13958662,4,,,,,,,
11788,57,143,,f,f,f,3.139642315,3.139642465,4,,,,,,,
11794,235,143,,f,f,f,3.139901852,3.139902396,4,,,,,,,
11796,146,143,,f,f,f,3.139966458,3.139966597,4,,,,,,,
11812,339,143,,f,f,f,3.14044897,3.140449086,4,,,,,,,
11810,382,382,t,t,t,t,3.140411979,3.140479329,1,,,,,f,t,
11820,12,143,,f,f,f,3.140713912,3.140714155,4,,,,,,,
11830,60,376,,t,f,f,3.141278067,3.141278183,5,,,,,,,
11846,384,384,t,f,t,t,3.142322546,3.14237456,1,,,,,f,t,
11850,384,384,f,f,f,f,3.142436238,3.142436238,1,,,,,,,
11854,374,374,f,t,t,t,3.14249375,3.142537847,1,,,,,f,t,
11855,119,143,,f,f,f,3.142546898,3.142547083,4,,,,,,,
11858,305,143,,f,f,f,3.142624988,3.142625139,4,,,,,,,
11857,374,374,t,f,t,t,3.142600266,3.14263147,1,,,,,f,t,
11866,120,143,,f,f,f,3.142885347,3.142885521,4,,,,,,,
11865,383,383,f,t,t,t,3.142860822,3.142987153,1,,,,,f,t,
11871,383,383,t,t,t,t,3.143114699,3.143264074,1,,,,,f,t,
11876,109,295,,t,f,f,3.143456829,3.143457917,6,,,,,,,
11877,147,143,,f,f,f,3.143473056,3.143473229,4,,,,,,,
11733,336,143,f,t,t,t,3.136330058,9.204622465,5,149,250,0,80,f,f,0
9230,273,273,t,t,t,t,3.042974479,6.21026647,1,,,,,f,t,
9187,261,346,f,f,t,f,3.030785926,6.617376181,6,203,166,0,0,f,f,0
13807,351,257,t,f,t,f,3.263005359,6.788726169,3,239,49,0,20,f,t,0
11783,363,143,f,f,t,t,3.139382477,9.204375417,4,169,170,0,0,f,t,0
11863,229,143,t,f,t,t,3.142773762,9.204375301,4,135,113,0,20,f,t,0
11817,122,143,t,f,t,f,3.14063478,9.382006412,4,184,31,100,40,f,f,1
11881,388,388,t,f,t,t,3.143572951,3.143633206,1,,,,,f,t,
11887,261,143,,f,f,f,3.143725845,3.143725984,4,,,,,,,
11891,240,143,,f,f,f,3.143791644,3.143791794,4,,,,,,,
11894,371,108,,t,f,f,3.144572998,3.144573194,5,,,,,,,
11904,308,143,,t,f,f,3.144930301,3.144930451,5,,,,,,,
11908,390,390,f,t,t,t,3.145300463,3.145537627,1,,,,,f,t,
11909,389,389,f,f,t,t,3.145309745,3.145559722,1,,,,,f,t,
11917,219,355,,t,f,f,3.145876146,3.145876458,5,,,,,,,
11922,44,355,,t,f,f,3.146265694,3.146266273,5,,,,,,,
11928,135,355,,t,f,f,3.146802014,3.146802199,4,,,,,,,
11930,221,355,,t,f,f,3.146922211,3.146922373,4,,,,,,,
11933,385,385,f,t,f,f,3.147069572,3.147069572,1,,,,,,,
11929,383,383,f,f,t,t,3.146845058,3.147152442,1,,,,,f,t,
11936,319,355,,t,f,f,3.147463866,3.147464109,3,,,,,,,
11939,202,390,,f,f,f,3.14828353,3.148283657,2,,,,,,,
11943,76,355,,t,f,f,3.149542407,3.149543032,2,,,,,,,
11945,121,355,,t,f,f,3.14974544,3.149745625,2,,,,,,,
7125,389,231,t,f,t,t,2.806016053,3.20375919,3,244,-11,0,0,f,t,1
6533,296,231,t,f,t,t,2.805878866,3.206068264,4,237,-6,0,0,f,f,0
11861,381,381,f,f,t,t,3.142691632,3.214724745,1,,,,,f,t,
9140,340,340,t,t,t,t,2.977359074,2.977502269,1,,,,,f,t,
8902,26,258,t,f,t,t,2.858157477,3.132896262,2,69,177,0,0,f,t,6
9146,341,341,f,f,f,f,2.980363866,2.980363866,1,,,,,,,
9150,342,342,f,t,t,t,2.983577014,2.983891389,1,,,,,f,t,
3640,1,69,f,t,t,t,2.657897442,3.338659873,3,151,193,40,0,t,t,66
9153,233,95,,f,f,f,2.985899421,2.98589956,6,,,,,,,
4763,36,231,f,f,t,t,2.803809039,3.449216169,2,211,-36,0,0,f,f,0
9156,208,95,,t,f,f,2.986128924,2.986129086,6,,,,,,,
9163,344,344,t,f,t,t,3.000934271,3.001515451,1,,,,,f,t,
9169,296,296,f,f,t,t,3.009198218,3.010620301,1,,,,,f,t,
9170,296,296,f,t,t,t,3.010717569,3.012425926,1,,,,,f,t,
1771,99,99,t,t,t,t,2.294491273,3.018779306,1,,,,,f,t,
2723,71,110,t,f,t,t,2.52558272,3.021208692,4,84,183,0,0,f,f,0
2688,194,110,t,f,t,t,2.521352604,3.021208912,4,250,140,0,0,f,t,0
2689,134,110,f,f,t,t,2.521410729,3.021208981,4,209,147,0,0,f,t,0
2694,49,110,f,f,t,t,2.521624456,3.021209051,4,140,196,0,0,f,f,2
2719,4,110,f,f,t,t,2.524895347,3.02120919,4,90,203,0,0,f,t,1
2721,21,110,f,f,t,t,2.525207894,3.021209259,4,89,210,0,0,f,f,1
9177,346,346,f,f,t,t,3.025142431,3.026002847,1,,,,,f,t,
9210,114,237,f,t,t,f,3.035458553,3.16970419,3,243,131,60,100,f,f,0
9178,346,346,f,f,t,t,3.02606522,3.030207975,1,,,,,f,t,
6475,237,231,t,f,t,t,2.805862662,3.206068356,4,161,-118,0,0,f,t,3
6427,190,231,t,f,t,t,2.805812211,3.206068438,4,240,-308,0,0,f,f,0
9195,347,347,t,t,t,t,3.033558125,3.033673519,1,,,,,f,t,
9200,99,99,f,t,t,t,3.033933171,3.034013252,1,,,,,f,t,
5079,353,231,t,f,t,t,2.803869248,3.449216377,2,250,-302,0,0,f,t,1
5085,354,231,t,f,t,t,2.803871215,3.449216586,2,250,-305,0,0,f,f,0
9212,141,237,,t,f,f,3.035574525,3.035574734,5,,,,,,,
9213,347,347,f,f,f,f,3.035614398,3.035614398,1,,,,,,,
9267,190,190,f,t,t,t,3.070478623,3.495580231,1,,,,,f,t,
9224,255,244,,f,f,f,3.040893113,3.040893229,6,,,,,,,
9243,2,111,f,f,t,t,3.058281343,3.538430822,2,250,55,0,20,t,f,20
9228,313,244,,f,f,f,3.042744826,3.042745012,4,,,,,,,
3345,26,220,t,t,t,t,2.632206725,3.569567025,3,76,98,40,100,f,t,0
9232,319,349,,f,f,f,3.043358773,3.043358924,3,,,,,,,
9233,176,349,,t,f,f,3.043573449,3.043573576,4,,,,,,,
1656,91,96,f,f,t,t,2.264780301,4.275293854,4,197,235,0,0,f,f,1
9237,352,352,f,f,t,t,3.045304606,3.046037234,1,,,,,f,t,
9223,350,350,f,t,t,t,3.040803241,3.048017442,1,,,,,f,t,
3007,94,2,f,f,t,t,2.610891319,3.052685069,2,183,48,0,0,t,t,34
9259,153,353,f,t,t,f,3.069913785,4.40870934,5,185,170,0,100,f,t,0
1657,91,91,t,t,t,t,2.265127025,3.067549896,1,,,,,f,t,
9247,91,91,t,f,t,t,3.06760919,3.067705255,1,,,,,f,t,
9246,190,190,f,f,t,t,3.06753169,3.067715683,1,,,,,f,t,
9248,91,91,f,f,f,f,3.067767384,3.067767384,1,,,,,,,
9249,190,190,f,t,t,t,3.067775174,3.067820671,1,,,,,f,t,
9245,353,353,t,f,t,t,3.067181238,3.068113125,1,,,,,f,t,
9252,92,92,f,t,t,t,3.068896331,3.068939954,1,,,,,f,t,
2159,91,147,t,f,t,f,2.43177375,3.069018426,2,244,190,100,0,f,t,0
9253,92,92,f,t,t,t,3.069000243,3.069045359,1,,,,,f,t,
1503,36,92,f,f,t,t,2.205414676,3.06914912,2,250,243,0,0,f,t,0
9256,34,353,,t,f,f,3.069356736,3.069357037,4,,,,,,,
9254,354,354,t,t,t,t,3.069005741,3.069659167,1,,,,,f,t,
9251,353,353,t,f,t,t,3.068172454,3.06974235,1,,,,,f,t,
9257,354,354,f,t,t,t,3.069720394,3.06986728,1,,,,,f,t,
9260,354,354,f,f,t,t,3.069928345,3.069976296,1,,,,,f,t,
9262,354,354,t,f,t,t,3.070037176,3.070070752,1,,,,,f,t,
9263,354,354,t,f,t,t,3.070132245,3.07016022,1,,,,,f,t,
9264,354,354,f,t,t,t,3.070220729,3.07025397,1,,,,,f,t,
9265,354,354,f,t,t,t,3.070314248,3.070363854,1,,,,,f,t,
9250,190,190,f,t,t,t,3.067879722,3.070438252,1,,,,,f,t,
9266,354,354,f,f,t,t,3.070424271,3.070466273,1,,,,,f,t,
9268,354,354,t,f,t,t,3.070526725,3.070555324,1,,,,,f,t,
9269,354,354,t,f,t,t,3.070615486,3.070645069,1,,,,,f,t,
9270,354,354,t,t,t,t,3.070706111,3.07124338,1,,,,,f,t,
9271,354,354,t,f,t,t,3.071305729,3.071349109,1,,,,,f,t,
9272,354,354,t,f,t,t,3.071409294,3.071593843,1,,,,,f,t,
9273,354,354,t,f,t,t,3.071656181,3.071688368,1,,,,,f,t,
1554,5,92,f,f,t,t,2.214323056,3.071746273,4,179,250,20,0,f,f,1
9274,354,354,t,t,t,t,3.071750671,3.071795625,1,,,,,f,t,
9275,354,354,f,t,t,t,3.071858704,3.071890255,1,,,,,f,t,
9276,354,354,f,f,t,t,3.071951528,3.07198081,1,,,,,f,t,
9277,354,354,f,t,f,f,3.072041933,3.072041933,1,,,,,,,
9278,314,354,,t,f,f,3.072274514,3.072274664,5,,,,,,,
9279,57,92,,f,f,f,3.072380532,3.072380671,4,,,,,,,
9280,182,92,,f,f,f,3.072452083,3.072452384,4,,,,,,,
9281,79,92,,f,f,f,3.072488032,3.07248816,4,,,,,,,
9284,260,92,,f,f,f,3.072595822,3.072595937,4,,,,,,,
11925,390,390,f,t,t,t,3.14656728,7.348388843,1,,,,,f,t,
9282,152,92,f,f,t,t,3.072527384,7.914845752,4,181,178,0,0,f,t,0
9285,234,92,,f,f,f,3.072632384,3.072632523,4,,,,,,,
9286,222,92,,f,f,f,3.072665856,3.072666019,4,,,,,,,
9287,145,92,,f,f,f,3.072730972,3.072731169,4,,,,,,,
9255,92,92,f,t,t,t,3.069107199,3.074337917,1,,,,,f,t,
7083,342,231,f,f,t,t,2.806007407,3.086907928,3,246,108,0,0,f,f,0
4276,190,231,t,f,t,t,2.729102315,3.087240162,6,184,-301,0,0,f,f,0
5926,190,231,t,f,t,t,2.805685127,3.088163137,5,206,-309,100,0,f,f,0
1790,91,21,t,f,t,t,2.304672731,3.096054271,2,238,1,100,0,t,t,14
9179,21,2,f,f,t,t,3.02647162,3.103464572,2,242,-15,0,0,t,f,42
3755,26,68,t,f,t,t,2.679861215,3.117587593,6,150,110,0,20,t,t,97
9145,21,111,f,t,t,t,2.978508356,3.118420868,4,244,68,0,0,f,t,3
11832,49,381,f,f,t,f,3.141343125,3.248534062,2,125,235,0,0,f,t,0
9288,302,92,,f,f,f,3.07279588,3.072796065,4,,,,,,,
9292,48,92,,t,f,f,3.073667164,3.073667326,5,,,,,,,
13808,227,257,,f,f,f,3.263113356,3.263113831,4,,,,,,,
9296,151,92,,f,f,f,3.073897095,3.073897222,4,,,,,,,
9303,356,356,f,f,f,f,3.076093646,3.076093646,1,,,,,,,
9306,358,358,f,t,f,f,3.078563368,3.078563368,1,,,,,,,
11776,149,143,,f,f,f,3.139187975,3.139188113,4,,,,,,,
9314,360,360,f,t,t,t,3.085600475,3.086643252,1,,,,,f,t,
9315,360,360,f,f,t,t,3.086702477,3.086785579,1,,,,,f,t,
7092,355,231,t,f,t,t,2.806009502,3.086908021,3,244,-422,0,0,f,t,1
9316,360,360,f,t,t,t,3.086845069,3.086932315,1,,,,,f,t,
11720,101,95,f,t,t,t,3.135412951,3.135570069,5,296,82,0,100,t,t,126
11763,258,143,f,t,t,t,3.138325463,3.495520174,2,145,134,0,60,f,f,0
11719,95,101,t,f,t,t,3.135384676,3.135759826,5,40,310,100,0,t,t,126
11727,379,379,f,t,f,f,3.135850532,3.135850532,1,,,,,,,
11862,374,374,f,t,t,t,3.142692836,3.287723391,1,,,,,f,t,
9318,360,360,t,f,t,t,3.087079745,3.087128333,1,,,,,f,t,
9951,132,231,f,f,t,t,3.088057986,3.449289109,5,127,204,0,0,f,f,0
9461,132,231,f,f,t,t,3.087152465,3.449414954,6,114,191,0,0,f,f,0
11729,40,143,,t,f,f,3.136087245,3.136087442,5,,,,,,,
9560,244,231,f,f,t,t,3.08717037,3.449415069,6,121,107,0,0,f,f,10
9614,297,231,t,f,t,t,3.08718015,3.449415174,6,139,-24,0,0,f,t,0
11731,271,143,,t,f,f,3.136179086,3.13617919,5,,,,,,,
9939,115,231,t,f,t,t,3.08805478,3.449288935,5,122,245,0,0,f,t,0
11743,174,143,,t,f,f,3.136792951,3.136793102,5,,,,,,,
10171,350,231,f,f,t,t,3.088114676,4.407906667,5,199,134,0,0,f,f,0
11744,65,143,,t,f,f,3.136839167,3.13683941,5,,,,,,,
9629,311,231,f,f,t,t,3.087183565,4.40807419,6,159,201,0,0,f,t,0
11745,66,143,,t,f,f,3.13719544,3.137195648,5,,,,,,,
11748,78,143,,f,f,f,3.137451227,3.1374514,6,,,,,,,
10153,331,231,t,f,t,t,3.088108576,4.407906551,5,179,153,100,0,f,t,0
11756,163,143,,f,f,f,3.137843183,3.13784331,6,,,,,,,
11759,23,143,,f,f,f,3.138163611,3.138165463,2,,,,,,,
11761,30,143,,f,f,f,3.138232269,3.138232454,2,,,,,,,
11777,200,143,,f,f,f,3.139230278,3.139230729,4,,,,,,,
11780,358,143,,f,f,f,3.139296979,3.139297396,4,,,,,,,
11782,107,143,,f,f,f,3.139342407,3.139342998,4,,,,,,,
11789,210,143,,f,f,f,3.139695706,3.139695822,4,,,,,,,
9486,169,231,,f,f,f,3.087157118,3.087157326,6,,,,,,,
11798,65,143,,f,f,f,3.140051644,3.140051944,4,,,,,,,
11801,381,143,,f,f,f,3.140113507,3.140113634,4,,,,,,,
11802,299,143,,f,f,f,3.140171262,3.140171412,4,,,,,,,
11805,40,143,,f,f,f,3.140288449,3.140288576,4,,,,,,,
11808,170,143,,f,f,f,3.140387975,3.140388148,4,,,,,,,
11823,175,143,,f,f,f,3.140769144,3.140769282,4,,,,,,,
11825,269,363,,f,f,f,3.140907234,3.140907407,6,,,,,,,
11834,143,143,f,t,f,f,3.141439155,3.141439155,1,,,,,,,
11835,363,363,f,t,f,f,3.141527604,3.141527604,1,,,,,,,
